opis_id,name,address,city,state,lat,lon,price_per_gallon,geocode_source
6243,GARDEN INN TRAVEL PLAZA,US-60/US-63,Cabool,MO,37.1314,-92.1144,3.299,city_centroid
6251,BREAUX BRIDGE VALERO #1408,"I-10 & SR-347, EXIT 115",Breaux Bridge,LA,30.2948,-91.8296,3.499,city_centroid
6252,PILOT TRAVEL CENTERS #12,I-80 & I-90 EXIT 71,Perrysburg,OH,41.54995,-83.60995,3.759,city_centroid
6258,CASEYS #6342,"I-29, EXIT 144 & US-169",Saint Joseph,MO,39.354346974018,-94.584057039745,3.169,census
6271,TA DENTON TRAVEL CENTER,"I-35, EXIT 471 & US-77",Denton,TX,33.20539,-97.11964,3.254,city_centroid
6275,TA SEATTLE EAST TRAVEL CENTER,"I-90, EXIT 34",North Bend,WA,47.4755,-121.7571,3.859,city_centroid
6284,7-ELEVEN #40513,I-90/80-IN TOLL RD MM 22W,Portage,IN,41.5672,-87.1757,3.999,city_centroid
6286,APPLE MARKET #526,"I-64, EXIT 94",Winchester,KY,37.98865,-84.1793,2.91566666,city_centroid
6290,FUEL KING NAPOLEON TRAVEL CENTER,"US-6/US-24/SR/CR-3, EXIT 41",Napoleon,OH,41.391,-84.1433,3.439,city_centroid
6293,PETRO STOPPING CENTER #313,"I-40, EXIT 79",Milan,NM,35.1698,-107.8909,3.57066666,city_centroid
6296,GRAY TRUCK STOP,US-71/US-136,Maryville,MO,40.3434,-94.8735,3.26566666,city_centroid
6299,HWY 34 TRUCKSTOP,"US-34, EXIT 258",West Burlington,IA,40.8321,-91.1799,3.374,city_centroid
6305,I-95 Fuel Stop,"I-95, EXIT 126 & US-17/US-1",Fredericksburg,VA,38.30414,-77.50422,3.264,city_centroid
6307,QUIKTRIP #608,"I-70, MID RIVERS MALL",Saint Peters,MO,38.795032474972,-90.612920107475,2.904,census
6308,Pilot Travel Centers #354,"I-64, EXIT 28",Simpsonville,KY,38.2312,-85.3548,3.759,city_centroid
6309,WINNERS CIRCLE #1,"I-30 & US-270, EXIT 98A",Malvern,AR,34.3557,-92.8292,3.35233333,city_centroid
6310,CIRCLE K #2707515,US-27/SR-25 & US-98/US-700/SR-700/SR-66,Sebring,FL,27.429132928339,-81.418042415827,3.389,census
6315,AYERCO #25,US-24,Taylor,MO,39.9145,-91.5278,3.01566666,city_centroid
6318,Chisholm Corner #15,"I-35, EXIT 72 & US-19",Pauls Valley,OK,34.7385,-97.2195,3.38733333,city_centroid
6326,KANZA TRAVEL PLAZA,"I-35, EXIT 231 AND US-177",Braman,OK,36.9331,-97.3082,3.02733333,city_centroid
6327,PETRO STOPPING CENTER #312,"I-40 & I-75, EXIT 369",Knoxville,TN,35.991520702044,-83.968794555806,3.42566666,census
6330,TA EDINBURG TRAVEL CENTER,I-69C/US-281 & FM-2812,Edinburg,TX,26.385605594087,-98.144360171115,3.01066666,census
6334,231 PLAZA AND TRUCK STOP,US-231/SR-75 & SR-20,Youngstown,FL,30.435671944242,-85.427159871665,3.494,census
6341,TA RAWLINS TRAVEL CENTER,"I-80, EXIT 214",Rawlins,WY,41.7951,-107.2349,3.72233333,city_centroid
6346,SPEEDWAY #4710,US-71/SR-60,Windom,MN,43.8831,-95.1373,3.299,city_centroid
6351,FLYING J TRAVEL PLAZA #608,"I-10, EXIT 1",Ehrenberg,AZ,33.6177,-114.5077,3.959,city_centroid
6356,CIRCLE K #2721536,ST 6 EAST,Batesville,MS,34.3115,-89.9443,3.24066666,city_centroid
6370,TA ROCKWALL TRAVEL CENTER,"I-30/US-67, EXIT 68 & SR-205",Rockwall,TX,32.9176,-96.42565,3.13733333,city_centroid
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,42.0807,-88.517,3.459,city_centroid
6387,FLYING J FRANCHISE #966,"I-80, EXIT 229",Battle Mountain,NV,40.622,-116.9554,3.79233333,city_centroid
6391,TOOT N TOTUM #106,US-287,Dumas,TX,35.8823,-101.968,3.00566666,city_centroid
6393,PILOT TRAVEL CENTER #478,"I-64, EXIT 92",Leavenworth,IN,38.1865,-86.3838,3.959,city_centroid
6401,CIRCLE K #2723457,"I-10, EXIT 34-B",Gulfport,MS,30.41438,-89.07112,2.989,city_centroid
6434,AMPRIDE ALL ROUND TRUCK STOP,US-20,Fort Dodge,IA,42.5088,-94.1807,3.299,city_centroid
6441,GRAND OIL,"I-75, EXIT 41 & SR-80",London,KY,37.13217,-84.0949,3.499,city_centroid
6442,CLARK OIL #49,US-84,Laurel,MS,31.7073,-89.0808,2.999,city_centroid
6448,CIRCLE K #2723392,"I-59, EXIT 97 & US-84",Laurel,MS,31.7073,-89.0808,2.95233333,city_centroid
6462,ARCO #471770,US-281 & SR-5,Dunseith,ND,48.8561,-100.0241,3.499,city_centroid
6468,TA SAYRE TRAVEL CENTER,"I-40 & CEMETARY RD, EXIT 26",Sayre,OK,35.3047,-99.6429,3.064,city_centroid
6480,FLYING J #934,"I-84, EXIT 265",La Grande,OR,45.3304,-118.0852,3.53566666,city_centroid
6492,FLICKS,US-49,Richland,MS,32.2287,-90.1591,2.999,city_centroid
6496,SPEEDY EXPRESS #38,"I-35, EXIT 305",Mathis,TX,28.0802,-97.8097,3.199,city_centroid
6502,SQUAW CREEK TRAVEL PLAZA,"I-29, EXIT 79 & US-159",Forest City,MO,39.9897,-95.1916,3.339,city_centroid
6517,HARDYS #5,"I-80, EXIT 4   4",Wendover,UT,40.7372,-114.0375,3.499,city_centroid
6518,TOWN PUMP FOOD STORE #310,"I-15, EXIT 164",Boulder,MT,46.2306,-112.1138,3.559,city_centroid
6526,TULIP CITY TRUCK STOP,"I-196 & SR-40, EXIT 49",Holland,MI,42.79007,-86.12263,3.739,city_centroid
6527,ZIP TRIP #50,"I-90, EXIT 426",Park City,MT,45.6329,-108.9293,3.584,city_centroid
6547,FLYING J TRAVEL PLAZA #762,"I-90, EXIT 126 & SR-59",Gillette,WY,44.17163,-105.51417,3.899,city_centroid
6562,PILOT #1323,"I-29, EXIT 35",Faucett,MO,39.5891,-94.7913,3.27233333,city_centroid
6563,Road Ranger #282,"I-35, EXIT 500",Gainesville,TX,33.63255,-97.0976,3.17566666,city_centroid
6564,FLYING J FRANCHISE #970,US-395,Pasco,WA,46.2421,-119.09935,4.599,city_centroid
6565,TA Greeneville Travel Center,"I-81,  EXIT 36",Greeneville,TN,36.1818,-82.84927,3.55233333,city_centroid
6567,YELLOWSTONE TRUCK SHOP,"I-90, EXIT 330",Livingston,MT,45.6546,-110.5609,3.649,city_centroid
6577,AC & T TRAVEL CENTER,"I-81, EXIT 5 W",Hagerstown,MD,39.62975,-77.71832,3.659,city_centroid
6578,PILOT TRAVEL CENTER #909- TOWN PUMP,"I-15 & US-2, EXIT 363",Shelby,MT,48.552495478889,-109.661108354816,3.63566666,census
6588,TOWN PUMP FOOD STORE #4300,"I-90, EXIT 249",Whitehall,MT,45.8771,-112.1245,3.659,city_centroid
6593,LITTLE AMERICA TRAVEL CENTER,"I-40, EXIT 198",Flagstaff,AZ,35.1934,-111.64482,3.539,city_centroid
6607,TRANSIT TRUCK STOP,"I-97, EXIT 10",Millersville,MD,39.1041,-76.619,3.46566666,city_centroid
6608,7-ELEVEN #35560,SR-16,Charlotte,NC,35.22877,-80.82375,3.999,city_centroid
6628,FLYING J TRAVEL PLAZA #682,"I-85, EXIT 150",Haw River,NC,36.0915,-79.3642,3.94233333,city_centroid
6632,TA SAVANNAH TRAVEL CENTER,"I-95/SR-405,  EXIT 87 & US-17/SR-25",Richmond Hill,GA,31.8962,-81.294,3.35066666,city_centroid
6633,BAKER TRUCK CORRAL,"I-84, EXIT 304",Baker City,OR,44.7749,-117.8344,3.42566666,city_centroid
6640,PETRO STOPPING CENTER JOHNSTOWN,"I-25, EXIT 254",Johnstown,CO,40.3355,-104.9236,3.42733333,city_centroid
6642,TA VERO BEACH TRAVEL CENTER #197,"I-95/SR-9, EXIT 147 & SR-60",Vero Beach,FL,27.64493,-80.43206,3.484,city_centroid
6646,FAMILY EXPRESS #35 (DISCOUNT AVAILABLE),"I-65, EXIT 215 & SR-114",Rensselaer,IN,40.9948,-87.1037,3.13233333,city_centroid
6655,BP DBA TA ELKTON TRAVEL CENTER,"I-95,  EXIT 109B",Elkton,MD,39.6166,-75.83955,4.969,city_centroid
6659,GURNEE TRUCK STOP,US-41,Gurnee,IL,42.3669,-87.9452,3.289,city_centroid
6661,TA FRANKLIN TRAVEL CENTER,"I-65, EXIT 61",Franklin,TN,35.92484,-86.86628,3.839,city_centroid
6663,TA of Mocksville,"I-40, EXIT 170 & US-601",Mocksville,NC,35.922,-80.537,3.699,city_centroid
6677,ROADWAY TRAVEL CENTER,"I-29, EXIT 73",Sioux Falls,SD,43.58999,-96.75067,3.199,city_centroid
6693,SAPP BROS TRAVEL CENTER,US-77,Fremont,NE,41.43745,-96.4963,3.34566666,city_centroid
6701,JACKS TRUCK STOP,"I-65, EXIT 304 & SR-69",Cullman,AL,34.16213,-86.84253,3.999,city_centroid
6704,FL Roberts,"I-91, EXIT 24",Whately,MA,42.4427,-72.6525,3.559,city_centroid
6716,MARATHON,"I-29/US-81, EXIT 65 & I-94 BUS/US-10",Fargo,ND,46.86977,-96.80191,3.449,city_centroid
6721,STAMART 1222,"I-29, EXIT 64",Fargo,ND,46.86977,-96.80191,3.38566666,city_centroid
6725,TA EXPRESS GRAND FORKS #948,"I-29, EXIT 141 & US-2",Grand Forks,ND,47.92093,-97.04733,3.539,city_centroid
6734,TOMAHAWK TRUCK STOP,"I-25, EXIT 128",Fountain,CO,38.6996,-104.7005,3.299,city_centroid
6736,EAGLEVILLE TRAVEL CENTER,"I-35 & ROUTE N, EXIT 106",Eagleville,MO,40.4912,-93.9951,2.93566666,city_centroid
6742,Holiday #3810,"I-94/US-52, EXIT 178 & SR-24",Clearwater,MN,45.3877,-94.0452,3.22066666,city_centroid
6744,FLYING J #550,US-2/US-52,Minot,ND,48.25938,-101.3029,3.93566666,city_centroid
6745,TIGER TRUCK STOP,"I-10, EXIT 139",Grosse Tete,LA,30.3879,-91.4383,3.059,city_centroid
6755,PETRO STOPPING CENTER #326,"I-40, EXIT 161 & SR-391",North Little Rock,AR,34.74690024447,-92.127265946835,3.20733333,census
6760,BETTY BEAVERS TRUCKSTOP,"I-87, EXIT 32",Lewis,NY,44.3075,-73.5491,3.619,city_centroid
6765,CIRCLE C TRAVEL PLAZA,"I-95, EXIT 68 & SR-61",Walterboro,SC,32.9052,-80.6668,3.079,city_centroid
6806,Onvo Travel Plaza,"I-78/US-22, EXIT 45 & SR-863",Kutztown,PA,40.5214,-75.7774,3.32733333,city_centroid
6810,TA RICHMOND,"I-95, EXIT 89 & SR-802",Ashland,VA,37.7395,-77.4784,3.60566666,city_centroid
6811,PUMP & PANTRY #24,US-6/CR-74,Hastings,NE,40.58865,-98.39415,3.399,city_centroid
6823,PETRO STOPPING CENTER #301,"I-10, EXIT 37",El Paso,TX,31.72231,-106.34308,3.124,city_centroid
6840,PETRO DEMING,"I-10, EXIT 68",Deming,NM,32.2358,-107.7435,3.38566666,city_centroid
6842,FLYNNS TRUCK PLAZA,"US-20, EXIT 11 & SR-140",Shrewsbury,MA,42.3248,-71.8087,3.61566666,city_centroid
6845,NEBRASKALAND TIRE SHOP,"I-80, EXIT 237 & US-283",Lexington,NE,40.785,-99.7515,2.999,city_centroid
6850,BROKEN WHEEL TRUCK STOP,"I-25, EXIT 135",Douglas,WY,42.7626,-105.3855,3.759,city_centroid
6857,TA SPARKS TRAVEL CENTER,"I-80, EXIT 19 & SR-659",Sparks,NV,39.58276,-119.7272,3.899,city_centroid
6859,PRIME STOP,US-81,Norfolk,NE,42.0306,-97.41995,3.229,city_centroid
6864,JJS TRUCK STOP,"I-30, EXIT 106",Malvern,AR,34.3557,-92.8292,3.31566666,city_centroid
6869,TA WHEELING TRAVEL CENTER,"I-70, EXIT 11 & CR-41",Valley Grove,WV,40.0946,-80.5551,3.529,city_centroid
6883,PILOT TRAVEL CENTERS #517,US- 22 & SR-322,Duncannon,PA,40.4087,-77.0473,4.199,city_centroid
6885,GO MART FOOD STORE #31,"I-77, EXIT 95 & SR-61",Charleston,WV,38.34234,-81.61396,3.499,city_centroid
6886,PWI #535,"I-70, EXIT 47",Palisade,CO,39.1032,-108.368,3.379,city_centroid
6897,Speedee Mart #2890,US-20 & US-83,Valentine,NE,42.8062,-100.6215,3.329,city_centroid
6901,PRIME STOP,US-275,Wisner,NE,41.998,-96.917,3.259,city_centroid
6915,FLITE LINE SUNOCO,"I-95, EXIT 3",Portsmouth,NH,43.07207,-70.77325,3.69566666,city_centroid
6927,TORCH 85 TRUCK PLAZA,"I-85, EXIT 42",Tuskegee,AL,32.4316,-85.6861,3.27233333,city_centroid
6944,CROSSROADS TRUCK STOP,"I-82, EXIT 1 & US-730",Umatilla,OR,45.8998,-119.3553,3.239,city_centroid
6948,PILOT #4563,"I-8I, EXIT 77",Harrisburg,PA,40.27812,-76.86316,3.869,city_centroid
6951,ARROWHEAD TRAVEL PLAZA,"I-84, EXIT 216 & SR 331,",Pendleton,OR,45.6605,-118.7831,3.259,city_centroid
6954,BOLLA MARKET #198,SR-17MAHWA,Mahwah,NJ,41.0928,-74.17525,3.58566666,city_centroid
6960,FLYING J TRAVEL PLAZA #761,"I-80 & US-189, EXIT 3",Evanston,WY,41.2614,-110.94155,3.699,city_centroid
6961,LITTLE AMERICA,"I-80, EXIT 358 & I-25, EXIT 9 & US-30",Cheyenne,WY,41.15185,-104.7939,3.709,city_centroid
6962,LITTLE AMERICA TRAVEL CENTER,"I-80, EXIT 68 & SR-374",Little America,WY,41.5436,-109.859,3.52566666,city_centroid
6963,Atlantis Fresh Market #553,"I-84, EXIT 1",Montague,NJ,41.3023,-74.754,3.509,city_centroid
6968,R STORE #4513,US-41,Fond Du Lac,WI,43.7714,-88.49323,3.299,city_centroid
6970,TA Twin City East Travel Center,I-94  EXIT 4 & US-12,Hudson,WI,44.9842,-92.7271,3.54733333,city_centroid
6971,KWIK TRIP #1013,"I-41, EXIT 57 & SR-167",Richfield,WI,43.2739,-88.2155,3.39066666,city_centroid
6975,TRUCKERS INN STOP,"I-90/I-94, EXIT 132 & US-51",De Forest,WI,43.2478,-89.3437,3.199,city_centroid
6976,MOASIS TRUCK CENTER,US-41,Little Chute,WI,44.2842,-88.312,3.199,city_centroid
6980,TA MADISON TRAVEL CENTER,"I-90/I-94/I-39, EXIT 132 & US-51",De Forest,WI,43.2478,-89.3437,3.839,city_centroid
6981,Kwik Trip #1197,"US-151, EXIT 26",Belmont,WI,42.7308,-90.3359,3.564,city_centroid
6984,TA HURRICANE TRAVEL CENTER,"I-64, EXIT 39 & SR-34",Hurricane,WV,38.396510152955,-82.003522145753,3.63233333,census
6986,LOVES TRAVEL STOP #448,"I-5, EXIT 136B, SR-509",Tacoma,WA,47.243586485028,-122.432671421559,4.589,census
6987,One9 #965,"I-90, EXIT 109 & US-97",Ellensburg,WA,46.9996,-120.5163,3.839,city_centroid
6992,FLYING J #1169,"I-5, EXIT 99",Tumwater,WA,46.9616,-123.0283,4.599,city_centroid
6994,FLYING J FRANCHISE #967,"I-90, EXIT 286",Spokane,WA,47.6647,-117.39854,3.929,city_centroid
6999,SIMMONS TRAVEL CENTER,"I-85, EXIT 4 & SR-93/SR-903",Bracey,VA,36.5763,-78.1059,3.099,city_centroid
7003,TA ASHLAND TRAVEL CENTER,"I-95, EXIT 92 & SR-54",Ashland,VA,37.7395,-77.4784,3.64233333,city_centroid
7004,FRANKS TRUCKING CENTER,"I-264, EXIT 13B",Chesapeake,VA,36.75076,-76.28297,3.449,city_centroid
7005,PETRO STOPPING CENTER,"I-81 & I-64, EXIT 205",Raphine,VA,37.9374,-79.2219,3.659,city_centroid
7007,KUM & GO #0201,"I-80, EXIT 242",Coralville,IA,41.6937,-91.5906,3.294,city_centroid
7013,ERNIES TRUCK PLAZA,"I-15, EXIT 112",Beaver,UT,38.2807,-112.6299,3.399,city_centroid
7016,TA SALT LAKE CITY TRAVEL CENTER,"I-80, EXIT 99",Tooele,UT,40.5454,-112.3002,3.769,city_centroid
7018,FLYING J TRAVEL PLAZA #746,"I-15 & I-80 SR 201, EXIT 305",Salt Lake City,UT,40.70988,-111.88881,3.73233333,city_centroid
7023,TA AMARILLO WEST TRAVEL CENTER,"I-40, EXIT 74",Amarillo,TX,35.25345,-101.86566,3.279,city_centroid
7037,SAMS TRUCK STOP,"I-10, EXIT 138",Van Horn,TX,31.0391,-104.8245,3.999,city_centroid
7045,BUBBLE CITY TRUCK STOP,US-64,Farmington,NM,36.7614,-108.13223,3.70566666,city_centroid
7051,PILOT #887,US-84 & US-180,Snyder,TX,32.7315,-100.91755,3.24566666,city_centroid
7056,TA SWEETWATER TRAVEL CENTER,"I-20, EXIT 242",Sweetwater,TX,32.4726,-100.3979,3.15233333,city_centroid
7058,YESWAY #1125,"I-27, EXIT 1C",Lubbock,TX,33.57427,-101.87112,2.969,city_centroid
7059,TA BIG SPRING TRAVEL CENTER,"I-20, EXIT 177 & US-87",Big Spring,TX,32.276,-101.4159,3.699,city_centroid
7064,SPEEDWAY #9804,"I-10, EXIT 25",El Paso,TX,31.72231,-106.34308,3.41566666,city_centroid
7066,REFUEL #328,"I-35,  EXIT 204",San Marcos,TX,29.9649,-97.972,2.999,city_centroid
7072,TA ANTIOCH TRAVEL CENTER,"I-24, EXIT 62",Antioch,TN,36.0598,-86.6657,3.50566666,city_centroid
7077,THE TENNESSEAN TRUCKSTOP,"I-65, EXIT 22 & US-31 ALT/SR-11",Cornersville,TN,35.3409,-86.8286,3.799,city_centroid
7078,TA DENMARK TRAVEL CENTER,"I-40 & SR-138, EXIT 68",Denmark,TN,35.582551755296,-89.055433146958,3.539,census
7080,ONE9 #1422,"I-40, EXIT 197",Moriarty,NM,34.9889,-106.0609,3.11566666,city_centroid
7082,Chevron,"I-65, EXIT 6",Ardmore,TN,35.0574,-86.8796,3.599,city_centroid
7084,Holiday StationStore #2746500,US-12 & US-281,Aberdeen,SD,45.459469327185,-98.515439723192,3.114,census
7087,PILOT #599,"I-90, EXIT 192 & I-90 BUS/US-83",Murdo,SD,43.8961,-100.7121,3.799,city_centroid
7088,FLYING J FRANCHISE #931,"I-90, EXIT 61",Rapid City,SD,44.0673,-103.26438,3.15733333,city_centroid
7092,LOVES TRAVEL STOP #445,I-90 EXIT 399 & SR 115,Sioux Falls,SD,43.58999,-96.75067,3.889,city_centroid
7095,TA MANNING TRAVEL CENTER,"I-95, EXIT 119",Manning,SC,33.6184,-80.2116,3.51733333,city_centroid
7106,PILOT DEALER #1163,"I-80, EXIT 42",Emlenton,PA,41.2028,-79.747,4.03566666,city_centroid
7112,TA HARRISBURG TRAVEL CENTER,"I-81, EXIT 77 & SR-39",Harrisburg,PA,40.27812,-76.86316,3.81566666,city_centroid
7116,TA MILESBURG TRAVEL CENTER,"I-80, EXIT 158",Milesburg,PA,40.9417,-77.785,4.049,city_centroid
7121,TA BLOOMSBURG TRAVEL CENTER,"I-80, EXIT 232",Bloomsburg,PA,41.0115,-76.4384,3.95733333,city_centroid
7126,SAPP BROS TRAVEL CENTER,"I-80, EXIT 120",Clearfield,PA,41.021,-78.4435,3.899,city_centroid
7128,FLYING J #518,"I-78, EXIT 10 (PA 645)",Myerstown,PA,40.3789,-76.3143,3.869,city_centroid
7129,TA BROOKVILLE TRAVEL CENTER,"I-80 EXIT 78, & SR-36",Brookville,PA,41.1627,-79.0816,4.029,city_centroid
7131,TA BREEZEWOOD TRAVEL CENTER,"I-76 & US30, EXIT 161",Breezewood,PA,39.9905,-78.2453,4.299,city_centroid
7132,Terrible Herbst dba/One9 #1395,"I-15, EXIT 12",Jean,NV,35.75785,-115.4322,3.459,city_centroid
7135,PETRO STOPPING CENTER #336,"I-81, EXIT 52 & I-76, EXIT 226",Carlisle,PA,40.20945,-77.21475,4.149,city_centroid
7136,TA LAMAR TRAVEL CENTER,"I-80, EXIT 173 & SR-64",Lamar,PA,41.0162,-77.5311,4.03566666,city_centroid
7137,TA BARKEYVILLE TRAVEL CENTER,"I-80, EXIT 29 & SR-8",Harrisville,PA,41.1631,-79.9796,4.044,city_centroid
7147,JUBITZ TRAVEL PLAZA,"I-5, EXIT 307",Portland,OR,45.51936,-122.66437,3.859,city_centroid
7148,TA TROUTDALE TRAVEL CENTER,"I-84, EXIT 17",Troutdale,OR,45.5254,-122.3739,3.93233333,city_centroid
7154,TA OKLAHOMA CITY WEST TRAVEL CENTER,"I-40, EXIT 140",Oklahoma City,OK,35.49495,-97.48864,3.30233333,city_centroid
7156,TA OKLAHOMA CITY EAST TRAVEL CENTER,"I-40, EXIT 142",Oklahoma City,OK,35.49495,-97.48864,3.30066666,city_centroid
7166,TA London Travel Center,"I-70 & US-42, EXIT 79",London,OH,39.9001,-83.4439,3.49233333,city_centroid
7169,TA YOUNGSTOWN TRAVEL CENTER,"I-80 & SR 46, EXIT 223",Youngstown,OH,41.07757,-80.68031,3.444,city_centroid
7170,TRUCK WORLD TRUCKSTOP,"I-80, EXIT 234",Hubbard,OH,41.1624,-80.5762,3.259,city_centroid
7172,TA TOLEDO EAST TRAVEL CENTER,"I-80 & I-280, EXIT 71",Perrysburg,OH,41.54995,-83.60995,3.78066666,city_centroid
7173,SPEEDWAY #9954,"SR-17, EXIT 66",Apalachin,NY,42.0556,-76.1519,3.999,city_centroid
7176,TA DAYTON TRAVEL CENTER,"I-70,  EXIT 10 & US-127",Eaton,OH,39.7426,-84.6508,3.40066666,city_centroid
7179,JIMS TRUCK PLAZA,"I-90, EXIT 52E",Buffalo,NY,42.86942,-78.84534,3.659,city_centroid
7180,TA HebronTravel Center,"I-70, EXIT 126 & SR-37",Hebron,OH,39.9535,-82.4919,3.38233333,city_centroid
7183,TA KINGSVILLE TRAVEL CENTER,"I-90, EXIT 235 & SR-193",Kingsville,OH,41.8723,-80.6601,3.88233333,city_centroid
7184,TA JEFFERSONVILLE EAST TRAVEL CENTER,"I-71, EXIT 65 & SR-435 & US-35",Jeffersonville,OH,39.659,-83.5687,3.32733333,city_centroid
7189,S and R Truck Plaza,"I-94, EXIT 260",Jamestown,ND,46.9377,-98.8017,3.58566666,city_centroid
7190,Tower Travel Center,"I-94, EXIT 307",Tower City,ND,46.9119,-97.6594,3.51566666,city_centroid
7196,SALUDA TRUCK PLAZA,"I-26, EXIT 28",Saluda,NC,35.2383,-82.3306,3.099,city_centroid
7197,7-ELEVEN #35115,"I-90, EXIT 42",Phelps,NY,42.9582,-77.0473,4.019,city_centroid
7198,LOVES TRAVEL STOP #507,"I-85, EXIT 71",Salisbury,NC,35.65865,-80.48243,3.51066666,city_centroid
7212,ONVO TRAVEL PLAZA,"I-90 & RTE 22, EXIT B-3",Canaan,NY,42.4132,-73.4159,3.399,city_centroid
7213,SENECA ONE STOP,"I-90, EXIT 58",Irving,NY,42.5739,-79.0596,2.899,city_centroid
7215,TA FULTONVILLE TRAVEL CENTER,"I-90, EXIT 28",Fultonville,NY,42.9036,-74.3598,4.039,city_centroid
7216,ONVO TRAVEL PLAZA - LOUNSBERRY,"SR-17, EXIT 63",Nichols,NY,42.0301,-76.354,3.399,city_centroid
7220,CUMBERLAND FARMS #001662,US-9W/SR-32,Glenmont,NY,42.623310788417,-73.777061043004,3.749,census
7222,TA SANTA ROSA TRAVEL CENTER,"I-40/US-54, EXIT 277 & US-84",Santa Rosa,NM,34.8526,-104.5899,3.45233333,city_centroid
7225,LOVES TRAVEL STOP #329,US-60,Clovis,NM,34.4087,-103.2133,4.089,city_centroid
7226,TA LAS CRUCES TRAVEL CENTER,"I-10, EXIT 139",Las Cruces,NM,32.37968,-106.76909,3.14066666,city_centroid
7227,NATIONAL TRUCK STOP,"I-10, VADO EXIT 155",Vado,NM,32.1187,-106.649,2.999,city_centroid
7228,MAVERIK COUNTRY STORE #638,"I-40, EXIT 159D & I-25/US-85, EXIT 227",Albuquerque,NM,35.07735,-106.64484,3.20733333,city_centroid
7229,TA GALLUP TRAVEL CENTER,"I-40, EXIT 16 & HWY 66",Gallup,NM,35.49483,-108.7515,3.43233333,city_centroid
7230,DEMING TRUCK STOP,"I-10, EXIT 81",Deming,NM,32.2358,-107.7435,2.899,city_centroid
7231,TA ALBUQUERQUE TRAVEL CENTER,"I-25, EXIT 227 OR 225",Albuquerque,NM,35.07735,-106.64484,3.58733333,city_centroid
7234,TA BLOOMSBURY TRAVEL CENTER,"I-78/US-22, EXIT 7 & SR-173",Bloomsbury,NJ,40.6437,-75.0966,3.79066666,city_centroid
7237,TA COLUMBIA TRAVEL CENTER,"I-80, EXIT 4 & SR-94",Columbia,NJ,40.9388,-75.055,4.099,city_centroid
7239,TA PAULSBORO TRAVELCENTER,"I-295, EXIT 18A",Paulsboro,NJ,39.8312,-75.2242,3.999,city_centroid
7240,Pilot Travel Centers #190,"I-78, EXIT 12 & US-22",Hampton,NJ,40.6774,-74.9622,3.809,city_centroid
7244,TA LAS VEGAS TRAVEL CENTER,"I-15, EXIT 33",Las Vegas,NV,36.16001,-115.18753,3.73566666,city_centroid
7248,WILD WILD WEST TRAVEL PLAZA,"I-15, EXIT 37",Las Vegas,NV,36.16001,-115.18753,3.76733333,city_centroid
7263,FLYING J #904,"I-80, EXIT 107",Big Springs,NE,41.0696,-102.0933,3.48233333,city_centroid
7264,TA GRAND ISLAND WEST TRAVEL CENTER,"I-80, EXIT 305",Alda,NE,40.8711,-98.4681,3.169,city_centroid
7265,Fast Stop Travel Centers #1151,"I-80, EXIT 164 & CR-56C",Hershey,NE,41.2102,-101.0392,3.499,city_centroid
7267,TA OGALLALA TRAVEL CENTER,"I-80, EXIT 126",Ogallala,NE,41.1275,-101.7107,3.46566666,city_centroid
7268,SAPP BROS TRAVEL CENTER,"I-80, EXIT 440 & SR-50, EXIT 440",Omaha,NE,41.25625,-96.00621,3.28066666,city_centroid
7269,GRAND ISLAND TRAVEL CENTER,"I-80, EXIT 312 & US-281/US-34",Grand Island,NE,40.887155210498,-98.341342614664,3.26566666,census
7282,ALLTOWN FRESH,"I-87, EXIT 17N & US-9",Fort Edward,NY,43.2653,-73.5822,3.759,city_centroid
7284,MURALTS TRUCK PLAZA,"I-90, EXIT 96 & US-93/SR-200",Missoula,MT,46.88226,-114.0291,3.609,city_centroid
7285,SENECA ONE STOP,"SR-17, EXIT 20",Salamanca,NY,42.1604,-78.7304,3.309,city_centroid
7286,TA MISSOULA,"I-90, EXIT 96 & US-93",Missoula,MT,46.88226,-114.0291,3.699,city_centroid
7288,TA LAUREL,"I-90, EXIT 437",Laurel,MT,45.6745,-108.769,3.61233333,city_centroid
7289,TA STRAFFORD,"I-44, EXIT 88 & SR-125",Strafford,MO,37.2797,-93.1066,3.36566666,city_centroid
7291,TA OAK GROVE TRAVEL CENTER,"I-70, EXIT 28",Oak Grove,MO,38.9985,-94.1399,3.22233333,city_centroid
7293,TA Matthews Travel Center,"I-55, EXIT 58 & SR-80",Matthews,MO,36.7154,-89.6287,3.20566666,city_centroid
7299,GASPERS - FAST LANE,"I-70, EXIT 148 & US-54",Kingdom City,MO,38.9551,-91.952,2.959,city_centroid
7300,B AND D AUTO TRUCK PLAZA,"I-44, EXIT 127",Lebanon,MO,37.685,-92.655,3.099,city_centroid
7310,AAA HOSPITALITY,"I-55, EXIT 220",Tillatoba,MS,33.9852,-89.8945,2.784,city_centroid
7312,208 FUEL PLAZA,"I-70, EXIT 208",Belmont,OH,40.032,-81.0066,3.419,city_centroid
7314,TA MERIDIAN TRAVEL CENTER,"I-20 & I-59, EXIT 160",Meridian,MS,32.41541,-88.67044,2.91233333,city_centroid
7323,TRUCKERS INN,"I-94/US-52, EXIT 127 & US-71",Sauk Centre,MN,45.757206662427,-94.938130595928,3.22566666,census
